label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes,,,
NGC6799,,Telescopium,9.46,,2.28002193,32.28333333,-55.90791667,Galaxy,
NGC6800,,Vulpecula,0,,6,27.13333333,25.14047222,Open Cluster,
NGC6801,,Cygnus,10.39,,1.534177304,27.6,54.37288889,Galaxy,
NGC6802,,Vulpecula,8.8,,4.5,30.58333333,20.26097222,Open Cluster,
NGC6803,,Aquila,11.15,,0.09,31.26666667,10.05602778,Planetary Neb.,
NGC6804,,Aquila,11.28,,0.58,31.58333333,9.225166667,Planetary Neb.,
NGC6805,,Sagittarius,9.48,,1.551289786,36.76666667,-37.55436111,Galaxy,
NGC6806,,Sagittarius,10.79,,1.55241747,37.08333333,-42.29627778,Galaxy,
NGC6807,,Aquila,12,,0.03,34.55,5.684166667,Planetary Neb.,
NGC6808,,Pavo,9.04,,0.838152731,43.9,-70.63338889,Galaxy,
NGC6809,,Sagittarius,6.49,,12,39.98333333,-30.96208333,Glob. Cluster,
NGC6810,,Pavo,7.68,,3.932759845,43.56666667,-58.65558333,Galaxy,
NGC6811,,Cygnus,6.8,,7.2,37.3,46.38883333,Open Cluster,
NGC6812,,Telescopium,9,,2.077715091,45.4,-55.34680556,Galaxy,
NGC6813,,Vulpecula,0,,3,40.36666667,27.30955556,Planetary Neb.,
NGC6814,,Aquila,7.66,,3.16764897,42.68333333,-10.3235,Galaxy,
NGC6815,,Vulpecula,0,,0,40.73333333,26.759,*Ass,
NGC6816,,Sagittarius,8.91,,2.217746604,44.03333333,-28.40083333,Galaxy,
NGC6817,,Draco,0,,0.9,37.36666667,62.38305556,2x Galaxies,
NGC6817 NED01,,Draco,16.34,,0.316227766,37.35,62.38269444,Galaxy,
NGC6817 NED02,,Draco,11.1,,0.859127464,37.38333333,62.38363889,Galaxy,
NGC6818,,Sagittarius,9.3,,0.77,43.96666667,-14.15316667,Planetary Neb.,
NGC6819,Foxhead Cluster,Cygnus,7.3,,6.9,41.3,40.18675,Open Cluster,
NGC6820,,Vulpecula,9.62,,0.707106781,42.46666667,23.08808333,Nebula,
NGC6821,,Aquila,10.15,,1.387731963,44.4,-6.833444444,Galaxy,
NGC6822,,Sagittarius,6.72,,24.13766559,44.96666667,-14.80344444,Galaxy,
NGC6823,,Vulpecula,7.1,,6,43.16666667,23.29994444,Nebula+clust.,
NGC6824,,Cygnus,8.19,,2.362244695,43.68333333,56.10947222,Galaxy,
NGC6825,,Draco,11.36,,0.787908624,41.91666667,64.07305556,2x Galaxies,
NGC6826,,Cygnus,8.9,,0.42,44.8,50.52502778,Planetary Neb.,
NGC6827,,Vulpecula,0,,2.1,48.88333333,21.21505556,Open Cluster,
NGC6828,,Aquila,0,,6,50.3,7.902555556,Open Cluster,
NGC6829,,Draco,9.59,,1.530555455,47.13333333,59.90708333,Galaxy,
NGC6830,,Vulpecula,7.9,,4.2,51,23.10013889,Open Cluster,
NGC6831,,Draco,9.9,,1.741551033,47.95,59.89252778,Galaxy,
NGC6832,,Cygnus,0,,3.3,48.25,59.42116667,Open Cluster,
NGC6833,,Cygnus,12.1,,0.03,49.78333333,48.96111111,Planetary Neb.,
NGC6834,,Cygnus,7.8,,4.5,52.21666667,29.40816667,Open Cluster,
NGC6835,,Sagittarius,12.46,,2.807080334,54.55,-12.56758333,Galaxy,
NGC6836,,Sagittarius,13.01,,1.802359565,54.66666667,-12.68794444,Galaxy,
NGC6837,,Aquila,0,,3,53.15,11.699,Open Cluster,
NGC6838, NGC6839,Sagitta,6.1,,6.9,53.76666667,18.77838889,Glob. Cluster,Identification as NGC 6839 is very uncertain.
NGC6839,,Sagitta,0,,0,54,18.00333333,Other,
NGC6840,,Aquila,0,,4.5,55.26666667,12.11461111,Open Cluster,
NGC6841,,Sagittarius,8.89,,2.188264152,57.81666667,-31.81069444,Galaxy,
NGC6842,,Vulpecula,13.1,,0.95,55.03333333,29.28916667,Planetary Neb.,
NGC6843,,Aquila,0,,3.6,56.1,12.16383333,Open Cluster,
NGC6844,,Pavo,9.37,,1.590125781,2.833333333,-65.22986111,Galaxy,
NGC6845,,Telescopium,0,,4.1,0.966666667,-47.06997222,Galaxies Group,
NGC6845A,,Telescopium,9.92,,1.24036285,0.966666667,-47.07025,Galaxy,
NGC6845B,,Telescopium,11.44,,0.984073168,1.083333333,-47.05908333,Galaxy,
NGC6845C,,Telescopium,10.39,,0.989797959,0.95,-47.08422222,Galaxy,
NGC6845D,,Telescopium,11.87,,0.820060973,0.9,-47.09522222,Galaxy,
NGC6846,,Cygnus,14.2,,2.4,56.46666667,32.34969444,Open Cluster,
NGC6847,,Cygnus,0,,14.14213562,56.63333333,30.21291667,Nebula+clust.,Identification as NGC 6847 is very uncertain.
NGC6848,,Telescopium,8.72,,2.716615541,2.783333333,-56.09030556,Galaxy,
NGC6849,,Sagittarius,9.41,,2.576606295,6.266666667,-40.19830556,Galaxy,
NGC6850,,Telescopium,9.21,,2.304126733,3.5,-54.84477778,Galaxy,
NGC6851, NGC6861A,Telescopium,8.77,,2.764489103,3.566666667,-48.2845,Galaxy,
NGC6851A,,Telescopium,14.89,,1.520690633,5.816666667,-47.97825,Galaxy,
NGC6851B,,Telescopium,12.29,,1.134372073,5.666666667,-47.97905556,Galaxy,
NGC6852,,Aquila,12.6,,0.47,0.65,1.728111111,Planetary Neb.,
NGC6853,,Vulpecula,7.4,,6.7,59.6,22.72102778,Planetary Neb.,
NGC6854,,Telescopium,12.35,,2.796926885,5.65,-54.37561111,Galaxy,
NGC6855,,Telescopium,9.42,,1.586001261,6.833333333,-56.38991667,Galaxy,
NGC6856,,Cygnus,0,,3,59.28333333,56.13088889,Open Cluster,
NGC6857,,Cygnus,11.4,,0.890954544,1.8,33.52591667,HII Ions,
NGC6858,,Aquila,0,,4.2,2.983333333,11.25941667,Open Cluster,
NGC6859,,Aquila,0,,0,3.833333333,0.444638889,Other,Three Galactic stars.
NGC6860,,Pavo,9.39,,1.50950323,8.783333333,-61.10019444,Galaxy,
NGC6861,,Telescopium,7.71,,3.960050505,7.316666667,-48.37022222,Galaxy,
NGC6861B,,Telescopium,12.01,,1.27440182,6.083333333,-48.47444444,Galaxy,
NGC6861C,,Telescopium,12.3,,1.186802427,6.683333333,-48.64977778,Galaxy,
NGC6861D,,Telescopium,9.2,,2.508405868,8.316666667,-48.21141667,Galaxy,
NGC6861E,,Telescopium,11.61,,1.51211772,11.03333333,-48.69058333,Galaxy,
NGC6861F,,Telescopium,15.26,,1.853348321,11.2,-48.27583333,Galaxy,
NGC6862,,Telescopium,9.84,,1.946098661,8.916666667,-56.39175,Galaxy,
NGC6863,,Aquila,0,,0,5.116666667,-3.555138889,Other,Eight Galactic stars.
NGC6864,,Sagittarius,6.28,,3.6,6.083333333,-21.92222222,Glob. Cluster,
NGC6865,,Aquila,10.07,,0.792022727,5.933333333,-9.040916667,Galaxy,
NGC6866,,Cygnus,7.6,,5.1,3.916666667,44.15911111,Open Cluster,
NGC6867,,Telescopium,10.05,,1.701352403,10.5,-54.78325,Galaxy,
NGC6868,,Telescopium,7.32,,4.755344362,9.9,-48.37955556,Galaxy,
NGC6869,,Draco,8.71,,2.03646753,0.7,66.22752778,Galaxy,
NGC6870,,Telescopium,8.95,,2.778488798,10.18333333,-48.28708333,Galaxy,
NGC6871,,Cygnus,5.2,,9.3,5.983333333,35.77725,Open Cluster,
NGC6872,,Pavo,8.27,,5.032891813,16.95,-70.76794444,Galaxy,
NGC6873,,Sagitta,0,,3,7.233333333,21.10225,Open Cluster,
NGC6874,,Cygnus,0,,0,7.55,38.24611111,*Ass,
NGC6875,,Telescopium,8.91,,2.512468905,13.2,-46.16163889,Galaxy,
NGC6875A,,Telescopium,9.97,,3.031996042,11.93333333,-46.14408333,Galaxy,
NGC6876,,Pavo,7.7,,4.579475953,18.31666667,-70.85880556,Galaxy,
NGC6876A,,Pavo,10.93,,1.454647724,11.28333333,-71.01294444,Galaxy,
NGC6877,,Pavo,12.23,,2.638939181,18.6,-70.85305556,Galaxy,
NGC6878,,Sagittarius,9.74,,2.044431461,13.88333333,-44.52675,Galaxy,
NGC6878A,,Sagittarius,11.9,,2.058275978,13.6,-44.81616667,Galaxy,
NGC6879,,Sagitta,12.18,,0.08,10.45,16.92280556,Planetary Neb.,
NGC6880,,Pavo,9.16,,2.67865638,19.5,-70.85986111,Galaxy,
NGC6881,,Cygnus,11,,0.07,10.88333333,37.41138889,Planetary Neb.,
NGC6882, NGC6885,Vulpecula,14.1,,7.5,11.93333333,26.48880556,Open Cluster,
NGC6883,,Cygnus,8,,4.5,11.33333333,35.83219444,Open Cluster,
NGC6884, NGC6766,Cygnus,10.37,,0.1,10.4,46.46083333,Planetary Neb.,
NGC6885, NGC6882,Vulpecula,0,,0,11.93333333,26.48880556,DELETE,
NGC6886,,Sagitta,11.4,,0.09,12.71666667,19.98972222,Planetary Neb.,
NGC6887,,Telescopium,8.87,,3.636756797,17.28333333,-52.79675,Galaxy,
NGC6888,,Cygnus,7.44,,22.36067977,12.11666667,38.35494444,HII Ions,
NGC6889,,Telescopium,10.39,,2.022498455,18.88333333,-53.95708333,Galaxy,
NGC6890,,Sagittarius,9.03,,2.034944717,18.3,-44.80672222,Galaxy,
NGC6891,,Delphinus,10.5,,0.25,15.15,12.70436111,Planetary Neb.,
NGC6892,,Sagitta,0,,0,16.95,18.01966667,Other,Four Galactic stars.
NGC6893,,Telescopium,7.95,,3.377173374,20.83333333,-48.23908333,Galaxy,
NGC6894,,Cygnus,12.3,,0.67,16.4,30.56508333,Planetary Neb.,
NGC6895,,Cygnus,0,,5.1,16.53333333,50.24047222,Open Cluster,
NGC6896,,Cygnus,0,,0,18.06666667,30.64005556,**,NGC identification is not certain.
NGC6897,,Capricornus,10.53,,1.115168149,21.01666667,-12.25469444,Galaxy,
NGC6898,,Capricornus,10.02,,1.394453298,21.13333333,-12.35888889,Galaxy,
NGC6899,,Telescopium,9.88,,1.999049774,24.36666667,-50.43394444,Galaxy,
NGC6900,,Aquila,11.02,,1.196327714,21.58333333,-2.569222222,Galaxy,
NGC6901,,Aquila,10.48,,1.3426094,22.36666667,6.429861111,Galaxy,
NGC6902,,Sagittarius,8.61,,3.418800959,24.46666667,-43.65352778,Galaxy,
NGC6902A,,Sagittarius,10.88,,1.228006515,23,-44.27152778,Galaxy,
NGC6902B,,Sagittarius,11.95,,1.78392825,23.11666667,-43.86861111,Galaxy,
NGC6903,,Capricornus,8.33,,3.029719459,23.75,-19.32541667,Galaxy,
NGC6904,,Vulpecula,0,,4.2,21.8,25.7415,Open Cluster,
NGC6905,,Delphinus,11.1,,0.67,22.38333333,20.10452778,Planetary Neb.,
NGC6906,,Aquila,9.33,,1.218523697,23.56666667,6.443666667,Galaxy,
NGC6907,,Capricornus,11.16,,4.274494122,25.11666667,-24.80916667,Galaxy,
NGC6908,,Capricornus,8.37,,2.125323505,25.15,-24.80113889,Galaxy,Superposed on the northeastern arm of NGC 6907.
NGC6909,,Telescopium,9.22,,2.689553866,27.65,-47.02702778,Galaxy,
NGC6910,,Cygnus,7.13,,6.3,23.2,40.77861111,Open Cluster,
NGC6911,,Draco,8.76,,2.098975941,19.63333333,66.72833333,Galaxy,
NGC6912,,Capricornus,10.17,,1.658583733,26.86666667,-18.61727778,Galaxy,
NGC6913,,Cygnus,6.6,,3.6,23.96666667,38.50766667,Open Cluster,
NGC6914,,Cygnus,0,,4.242640687,24.71666667,42.48263889,Reflection Nebula,
NGC6915,,Aquila,9.24,,2.011218536,27.76666667,-3.077055556,Galaxy,
NGC6916,,Cygnus,9.29,,1.980328256,23.55,58.34405556,Galaxy,
NGC6917,,Delphinus,9.63,,1.197747887,27.46666667,8.098083333,Galaxy,
NGC6918,,Indus,10.18,,1.248078523,30.78333333,-47.47372222,Galaxy,
NGC6919,,Microscopium,10.21,,1.778819833,31.63333333,-44.21641667,Galaxy,
NGC6920,,Octans,8.37,,2.957972278,43.95,-80.00083333,Galaxy,
NGC6921,,Vulpecula,8.84,,1.135297318,28.48333333,25.72341667,Galaxy,
NGC6922,,Aquila,10.95,,1.48838839,29.88333333,-2.191194444,Galaxy,
NGC6923,,Microscopium,8.81,,2.826517292,31.65,-30.83188889,Galaxy,
NGC6924,,Capricornus,9.42,,2.234390297,33.31666667,-25.47444444,Galaxy,
NGC6925,,Microscopium,7.99,,4.821617986,34.35,-31.98088889,Galaxy,
NGC6926,,Aquila,9.35,,1.380507153,33.1,-2.0275,Galaxy,
NGC6927,,Delphinus,11.39,,0.632455532,32.63333333,9.916388889,Galaxy,
NGC6927A,,Delphinus,12.59,,0.401621713,32.61666667,9.883916667,Galaxy,
NGC6928,,Delphinus,8.74,,2.141611543,32.83333333,9.926416667,Galaxy,
NGC6929,,Aquila,10.05,,0.542033209,33.36666667,-2.037194444,Galaxy,
NGC6930,,Delphinus,12.9,,1.502165104,32.98333333,9.874444444,Galaxy,
NGC6931,,Capricornus,10.16,,1.350740538,33.68333333,-11.36886111,Galaxy,
NGC6932,,Pavo,9.22,,2.84184799,42.15,-73.61936111,Galaxy,
NGC6933,,Delphinus,10.77,,0,33.63333333,7.387333333,*,
NGC6934,,Delphinus,9.75,,5.4,34.18333333,7.404111111,Glob. Cluster,
NGC6935,,Indus,8.88,,2.898361606,38.33333333,-52.11044444,Galaxy,
NGC6936,,Capricornus,9.66,,2.03482186,35.93333333,-25.27997222,Galaxy,
NGC6937,,Indus,10.04,,3.059182897,38.76666667,-52.14325,Galaxy,
NGC6938,,Vulpecula,0,,5.4,34.7,22.21458333,Open Cluster,
NGC6939,,Cepheus,7.8,,12,31.5,60.66208333,Open Cluster,
NGC6940,,Vulpecula,6.3,,10.8,34.45,28.28272222,Open Cluster,
NGC6941,,Aquila,9.73,,2.105445321,36.38333333,-4.61875,Galaxy,
NGC6942,,Indus,8.72,,2.818102198,40.63333333,-54.30305556,Galaxy,
NGC6943,,Pavo,8.52,,4.357854977,44.56666667,-68.74772222,Galaxy,
NGC6944,,Delphinus,9.81,,1.370583817,38.4,6.996444444,Galaxy,
NGC6944A,,Delphinus,11.15,,1.190378091,38.18333333,6.902666667,Galaxy,
NGC6945,,Aquarius,9.48,,1.875233319,39.01666667,-4.972583333,Galaxy,
NGC6946,,Cygnus,5.37,,15.73103938,34.86666667,60.15391667,Galaxy,
NGC6947,,Microscopium,10,,1.871817299,41.25,-32.48641667,Galaxy,
NGC6948,,Indus,9.54,,2.214158983,43.48333333,-53.35672222,Galaxy,
NGC6949,,Cepheus,9.22,,1.678868667,35.11666667,64.80280556,Galaxy,
NGC6950,,Delphinus,0,,4.5,41.1,16.62222222,Open Cluster,
NGC6951, NGC6952,Cepheus,7.22,,3.813685881,37.23333333,66.10563889,Galaxy,
NGC6952, NGC6951,Cepheus,0,,0,37.23333333,66.10563889,DELETE,
NGC6953,,Cepheus,0,,0,37.76666667,65.76486111,Other,Group of Galactic stars.  NGC identification is not certain.
NGC6954,,Delphinus,9.59,,1.500966355,44.05,3.209444444,Galaxy,
NGC6955,,Delphinus,10.8,,1.604150866,44.3,2.594833333,Galaxy,
NGC6956,,Delphinus,9.18,,2.222476097,43.9,12.51191667,Galaxy,
NGC6957,,Delphinus,11.67,,0.842199501,44.8,2.581222222,Galaxy,
NGC6958,,Microscopium,8.4,,3.080259729,48.71666667,-37.99741667,Galaxy,
NGC6959,,Aquarius,10.61,,0.604648658,47.11666667,0.430194444,Galaxy,
NGC6960,,Cygnus,7,,264.0075756,45.96666667,30.59513889,Supr Nova Rem.,
NGC6961,,Aquarius,11.07,,1.053802638,47.18333333,0.363277778,Galaxy,
NGC6962,,Aquarius,8.79,,3.360059523,47.31666667,0.320805556,Galaxy,
NGC6963,,Aquarius,12.04,,0,47.31666667,0.510638889,**,
NGC6964,,Aquarius,9.55,,2.1,47.4,0.300833333,Galaxy,
NGC6965,,Aquarius,11.18,,0.964261375,47.33333333,0.484055556,Galaxy,
NGC6966,,Aquarius,0,,0,47.45,0.367694444,**,
NGC6967,,Aquarius,9.92,,1.385712813,47.56666667,0.411611111,Galaxy,
NGC6968,,Aquarius,9.31,,2.296366695,48.53333333,-8.360305556,Galaxy,
NGC6969,,Delphinus,10.12,,1.265306287,48.46666667,7.739972222,Galaxy,
NGC6970,,Indus,9.59,,1.768756625,52.15,-48.77777778,Galaxy,
NGC6971,,Delphinus,10.67,,1.363598181,49.4,5.995583333,Galaxy,
NGC6972,,Delphinus,9.97,,1.324009063,49.98333333,9.899138889,Galaxy,
NGC6973,,Aquarius,0,,0,52.1,-5.895194444,*,
NGC6974,,Cygnus,0,,0,51.06666667,31.82811111,Supr Nova Rem.,NGC identification is not certain.
NGC6975, NGC6976,Aquarius,11.77,,1.373608387,52.43333333,-5.772305556,Galaxy,
NGC6976, NGC6975,Aquarius,0,,0,52.43333333,-5.772305556,DELETE,
NGC6977,,Aquarius,10.02,,1.558011553,52.5,-5.746111111,Galaxy,
NGC6978,,Aquarius,9.77,,1.614001239,52.58333333,-5.711138889,Galaxy,
NGC6979,,Cygnus,0,,7.615773106,50.46666667,32.02588889,Supr Nova Rem.,
NGC6980,,Aquarius,0,,0,52.81666667,-5.837888889,*,
NGC6981,,Aquarius,8.96,,4.5,53.46666667,-12.53705556,Glob. Cluster,
NGC6982,,Indus,10.77,,1.113597773,57.3,-51.86227778,Galaxy,
NGC6983,,Microscopium,10.63,,1.076150547,56.71666667,-43.98602778,Galaxy,
NGC6984,,Indus,9.99,,2.14140141,57.9,-51.87083333,Galaxy,
NGC6985,,Aquarius,10.06,,1.350037037,45.05,-11.10419444,Galaxy,
NGC6985A,,Aquarius,12.76,,1.110855526,45.01666667,-11.10766667,Galaxy,
NGC6986,,Capricornus,10.14,,1.170469991,56.51666667,-18.56655556,Galaxy,
NGC6987,,Indus,9.28,,2.603420827,58.16666667,-48.63030556,Galaxy,
NGC6988,,Delphinus,11.18,,0.900277735,55.81666667,10.50786111,Galaxy,
NGC6989,,Cygnus,0,,5.4,54.11666667,45.23927778,Open Cluster,
NGC6990,,Indus,10.94,,1.360588108,59.95,-55.56197222,Galaxy,
NGC6991,,Cygnus,0,,23,54.86666667,47.46166667,Open Cluster,
NGC6992,Eastern Veil,Cygnus,7,,60.5309838,56.31666667,31.74275,Supr Nova Rem.,
NGC6993,,Capricornus,10.83,,1.878776197,53.9,-25.47252778,Galaxy,
NGC6994,,Aquarius,8.9,,0,58.93333333,-12.6355,Other,Four Galactic stars.
NGC6995,Eastern Veil,Cygnus,7,,16.97056275,57.18333333,31.23516667,Supr Nova Rem.,
NGC6996,,Cygnus,0,,0,56.5,45.47302778,*Ass,
NGC6997,,Cygnus,10,,6.9,56.65,44.6315,Nebula+clust.,
NGC6998,,Microscopium,10.35,,1.294488316,1.633333333,-28.03191667,Galaxy,
NGC6999,,Microscopium,10.44,,1.563393744,2,-28.05891667,Galaxy,
NGC7000,,Cygnus,4,,123.6931688,59.28333333,44.52877778,HII Ions,
NGC7001,,Aquarius,9.73,,1.722004646,1.133333333,-0.195166667,Galaxy,
NGC7002,,Indus,9.48,,2.676863837,3.75,-49.02975,Galaxy,
NGC7003,,Delphinus,10.57,,1.189831921,0.7,17.80488889,Galaxy,
NGC7004,,Indus,10.5,,1.348332303,4.033333333,-49.11425,Galaxy,
NGC7005,,Aquarius,0,,0,1.966666667,-12.88261111,Other,Group of Galactic stars.
NGC7006,,Delphinus,9,,4.2,1.483333333,16.18752778,Glob. Cluster,
NGC7007,,Indus,8.96,,3.606244584,5.466666667,-52.55197222,Galaxy,
NGC7008,,Cygnus,10.7,,1.43,0.55,54.54319444,Planetary Neb.,
NGC7009,,Aquarius,8,,0.872009174,4.183333333,-11.36325,Planetary Neb.,
NGC7010,,Aquarius,9.78,,2.450877394,4.666666667,-12.33838889,Galaxy,
NGC7011,,Cygnus,0,,0,1.816666667,47.35430556,Open Cluster,
NGC7012,,Microscopium,9.45,,1.838096842,6.766666667,-44.81472222,Galaxy,
NGC7013,,Cygnus,7.72,,4.367436319,3.566666667,29.89747222,Galaxy,
NGC7014,,Indus,9.15,,2.693287953,7.866666667,-47.179,Galaxy,
NGC7015,,Equ,9.69,,2.27378539,5.616666667,11.41416667,Galaxy,
NGC7016,,Capricornus,10.33,,1.334166406,7.266666667,-25.46894444,Galaxy,
NGC7017,,Capricornus,10.43,,1.040432602,7.35,-25.48686111,2x Galaxies,
NGC7018,,Capricornus,14.37,,1.101362792,7.416666667,-25.42775,3x Galaxies,
NGC7019,,Capricornus,11.47,,0.836480723,6.433333333,-24.41266667,Galaxy,
NGC7020, NGC7021,Pavo,8.89,,4.42706449,11.33333333,-64.02533333,Galaxy,
NGC7021, NGC7020,Pavo,0,,0,11.33333333,-64.02533333,DELETE,
NGC7022,,Indus,10.23,,1.864617923,9.583333333,-49.30366667,Galaxy,
NGC7023,,Cepheus,7.2,,12.80624847,1.6,68.16955556,Nebula,
NGC7024,,Cygnus,0,,4.92,6.133333333,41.48458333,Open Cluster,
NGC7025,,Delphinus,8.78,,2.413047865,7.783333333,16.33586111,Galaxy,
NGC7026,,Cygnus,10.05,,0.33,6.3,47.85219444,Planetary Neb.,
NGC7027,,Cygnus,8.5,,0.23,7.033333333,42.23652778,Planetary Neb.,
NGC7028,,Delphinus,11.91,,0.694622199,5.833333333,18.46819444,Galaxy,
NGC7029,,Indus,8.54,,3.166607017,11.86666667,-49.28372222,Galaxy,
NGC7030,,Capricornus,10.72,,1.078007421,11.21666667,-20.48586111,Galaxy,
NGC7031,,Cygnus,9.1,,3.9,7.216666667,50.87555556,Open Cluster,
NGC7032,,Pavo,10.73,,1.532644773,15.38333333,-68.28788889,Galaxy,
NGC7033,,Pegasus,10.77,,1.065082156,9.6,15.12488889,Galaxy,
NGC7034,,Pegasus,10.22,,1.188107739,9.633333333,15.15066667,Galaxy,
NGC7035,,Capricornus,15.41,,1.2,10.76666667,-23.13583333,2x Galaxies,
NGC7035A,,Capricornus,10.93,,1.102088926,10.75,-23.13513889,Galaxy,
NGC7035B,,Capricornus,15.39,,1.530032679,10.78333333,-23.13708333,Galaxy,
NGC7036,,Pegasus,0,,4.5,10.2,15.37611111,Open Cluster,
NGC7037,,Cygnus,0,,6,10.76666667,33.72833333,Open Cluster,
NGC7038,,Indus,8.81,,3.636550563,15.13333333,-47.2205,Galaxy,
NGC7039,,Cygnus,7.6,,7.8,10.8,45.62180556,Open Cluster,
NGC7040,,Equ,11.22,,1.276401191,13.26666667,8.864972222,Galaxy,
NGC7041,,Indus,8.21,,3.759321747,16.53333333,-48.36355556,Galaxy,
NGC7042,,Pegasus,9.37,,2.366854453,13.76666667,13.57491667,Galaxy,
NGC7043,,Pegasus,11.11,,1.04019229,14.06666667,13.62602778,Galaxy,
NGC7044,,Cygnus,12,,6,13.15,42.49619444,Open Cluster,
NGC7045,,Equ,0,,0,14.83333333,4.506777778,**,
NGC7046,,Equ,9.99,,1.342721118,14.93333333,2.834833333,Galaxy,
NGC7047,,Aquarius,10.2,,1.489328708,16.46666667,-0.8265,Galaxy,
NGC7048,,Cygnus,11.3,,1.02,14.25,46.28861111,Planetary Neb.,
NGC7049,,Indus,7.25,,4.770712735,19,-48.56216667,Galaxy,
NGC7050,,Cygnus,0,,3.6,15.15,36.17525,Open Cluster,
NGC7051,,Aquarius,9.47,,1.552063143,19.85,-8.782944444,Galaxy,
NGC7052,,Vulpecula,8.57,,2.030369425,18.55,26.44702778,Galaxy,
NGC7053,,Pegasus,9.2,,2.150767305,21.13333333,23.08480556,Galaxy,
NGC7054, NGC7080,Vulpecula,0,,0,30.03333333,26.71780556,DELETE,Nothing at this position.
NGC7055,,Cepheus,0,,3,19.5,57.54561111,Open Cluster,
NGC7056,,Pegasus,9.73,,1.506950563,22.13333333,18.66566667,Galaxy,
NGC7057,,Microscopium,9.69,,1.582940302,24.98333333,-42.46044444,Galaxy,
NGC7058,,Cygnus,0,,5.1,21.9,50.81902778,Open Cluster,NGC identification is not certain.
NGC7059,,Pavo,9.61,,3.915635325,27.35,-60.01458333,Galaxy,
NGC7060,,Microscopium,9.64,,2.295321328,25.9,-42.41127778,Galaxy,
NGC7061,,Indus,10.5,,1.881621641,27.45,-49.0635,Galaxy,
NGC7062,,Cygnus,8.3,,3.6,23.45,46.37852778,Open Cluster,
NGC7063,,Cygnus,7,,6.3,24.36666667,36.4875,Open Cluster,
NGC7064,,Indus,12.11,,3.804944152,29.05,-52.76761111,Galaxy,
NGC7065,,Aquarius,10.2,,1.27440182,26.71666667,-6.994916667,Galaxy,
NGC7065A,,Aquarius,10.57,,1.513803158,26.96666667,-7.021527778,Galaxy,
NGC7066,,Pegasus,10.34,,1.15974135,26.23333333,14.18194444,2x Galaxies,
NGC7067,,Cygnus,9.7,,2.4,24.38333333,48.00925,Open Cluster,
NGC7068,,Pegasus,10.61,,0.828552955,26.53333333,12.18430556,Galaxy,
NGC7069,,Aquarius,10.01,,1.346291202,28.1,-1.646861111,Galaxy,
NGC7070,,Gru,10.02,,3.303876511,30.41666667,-43.08711111,Galaxy,
NGC7070A,,Gru,9.31,,2.788207309,31.78333333,-42.84766667,Galaxy,
NGC7071,,Cygnus,0,,0,26.65,47.91958333,*Ass,
NGC7072,,Gru,11.63,,1.03406963,30.61666667,-43.15352778,Galaxy,
NGC7072A,,Gru,13.18,,1.006031809,30.43333333,-43.20261111,Galaxy,
NGC7073,,Capricornus,11.28,,1.225765067,29.43333333,-11.48813889,Galaxy,
NGC7074,,Pegasus,10.71,,0.958801335,29.65,6.682555556,Galaxy,
NGC7075,,Gru,9.56,,1.814001103,31.55,-38.61791667,Galaxy,
NGC7076,,Cepheus,13.5,,0.93,26.38333333,62.8925,Planetary Neb.,
NGC7077,,Aquarius,11.38,,1.06,30,2.414166667,Galaxy,
NGC7078,,Pegasus,3,,11.1,29.96666667,12.16683333,Glob. Cluster,
NGC7079,,Gru,8.58,,2.713595401,32.58333333,-44.06755556,Galaxy,
NGC7080, NGC7054,Vulpecula,9.4,,2.242431716,30.03333333,26.71780556,Galaxy,
NGC7081,,Aquarius,11.02,,1.007670581,31.4,2.491277778,Galaxy,
NGC7082,,Cygnus,7.2,,9,29.3,47.12627778,Open Cluster,
NGC7083,,Indus,8.42,,4.07357337,35.75,-63.90283333,Galaxy,
NGC7084,,Pegasus,0,,6,32.55,17.50852778,Open Cluster,
NGC7085,,Pegasus,11.07,,1.0754069,32.41666667,6.58125,Galaxy,
NGC7086,,Cygnus,8.4,,4.8,30.46666667,51.60052778,Open Cluster,
NGC7087,,Gru,9.67,,1.060188662,34.55,-40.81863889,Galaxy,
NGC7088,,Aquarius,0,,0,33.36666667,-0.382611111,Other,Nothing at this position.
NGC7089,,Aquarius,6.25,,8.4,33.45,-0.823305556,Glob. Cluster,
NGC7090,,Indus,8.16,,8.311401807,36.48333333,-54.55733333,Galaxy,
NGC7091,,Gru,11.77,,2.275016483,34.13333333,-36.65372222,Galaxy,
NGC7092,,Cygnus,4.6,,19.5,31.8,48.43816667,Open Cluster,
NGC7093,,Cygnus,0,,3.6,34.36666667,45.965,Open Cluster,
NGC7094,,Pegasus,13.4,,1.65,36.88333333,12.78863889,Planetary Neb.,
NGC7095,,Octans,9.17,,3.496884328,52.43333333,-81.53083333,Galaxy,
NGC7096,,Indus,8.95,,2.886243233,41.31666667,-63.90869444,Galaxy,
NGC7096A,,Indus,10.8,,2.11567956,38.8,-64.35019444,Galaxy,
NGC7097,,Gru,8.68,,2.328454423,40.21666667,-42.53938889,Galaxy,
NGC7097A,,Gru,11.64,,0.826801064,40.63333333,-42.48027778,Galaxy,
NGC7098,,Octans,7.84,,1.999124809,44.26666667,-75.11133333,Galaxy,
NGC7099,,Capricornus,7.1,,9,40.36666667,-23.17908333,Glob. Cluster,
NGC7100,,Pegasus,0,,0,39.11666667,8.951527778,*,
